Brand Name,Device Type,Model Name,Color,Selling Price,Sales Qantity,Rating (Out of 5),Strap Material,Average Battery,date
GARMIN,Smartwatch,Forerunner 945,"Black, Blue","56,490",14,4.2,Silicone,14,13-09-2022
Crossbeats,Smartwatch,Trak,Black,"3,999",23,3.8,Silicone,15,12-12-2022
Honor,FitnessBand,Band 5,Black,"2,099",20,4.4,Plastic,14,23-04-2022
APPLE,Smartwatch,FB-01 Hybrid HR,"Silver, Black","14,021",5,4,Stainless Steel,14,27-02-2022
APPLE,Smartwatch,FTW1134 Q Hybrid,Gray,"11,995",15,4.6,Stainless Steel,2,14-08-2023
APPLE,Smartwatch,5th Gen Julianna,Black ,"15,995",22,4.6,Stainless Steel,1,23-03-2022
GARMIN,Smartwatch,Instinct,Graphite,"19,990",10,5,Silicone,7,25-09-2022
boAt,Smartwatch,GT2 46mm,Grey,"20,990",25,4.5,Stainless Steel,14,31-01-2023
APPLE,Smartwatch,Gen 5E,"Grey, Multicolor","18,495",23,4.6,Stainless Steel,1,01-09-2022
APPLE,Smartwatch,Gen 3 Q Explorist,Grey,"21,995",9,4.4,Stainless Steel,2,07-07-2023
GARMIN,Smartwatch,Forerunner 55,White,"20,990",20,,Silicone,14,17-01-2023
APPLE,Smartwatch,Gen 5 Julianna HR,Gold,"18,495",23,3.8,Stainless Steel,2,28-02-2022
Honor,FitnessBand,Mambo,Black,"1,699",24,3.8,Silicone,4,11-09-2022
APPLE,Smartwatch,Series 7 GPS + Cellular 41 mm Aluminium,Black,"50,900",25,4.6,Aluminium,1,12-01-2022
GARMIN,Smartwatch,Approach S62,"White, Black","46,990",18,4.1,Silicone,12,06-06-2023
SAMSUNG ,Smartwatch,Galaxy Active 46mm,Black,"19,990",24,4.4,Elastomer,14,10-09-2022
APPLE,Smartwatch,Gen 5 Garrett HR,Black,"14,995",12,4.1,Stainless Steel,2,02-11-2022
Fire-Boltt,Smartwatch,Mercury,"Black, Beige, Grey","2,499",22,4,Silicone,8,17-03-2023
Noise,FitnessBand,ColorFit2,"Black, Blue, Pink","1,699",14,3.9,Thermoplastic polyurethane,7,15-05-2023
APPLE,Smartwatch,Sport,Black,"17,995",18,4.6,Silicone,2,13-02-2022
APPLE,Smartwatch,SE GPS + Cellular 44 mm Silver Aluminium Case,Deep Navy,"33,900",19,4.6,Aluminium,1,21-01-2022
Fire-Boltt,Smartwatch,Ninja Pro,"Black, Blue, Green, Red, Beige, Grey","1,999",18,4,Silicone,10,16-02-2023
APPLE,Smartwatch,Series 5 GPS 40 mm Silver Aluminium Case,White,"40,900",14,4.7,Aluminium,1,10-03-2022
APPLE,Smartwatch,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Deep Navy,"48,490",5,4.5,Aluminium,1,25-07-2022
APPLE,Smartwatch,FTW1134 Q Hybrid,Gray,"11,995",19,4.6,Stainless Steel,2,02-05-2023
realme,Smartwatch,S,"Black, White","4,999",15,4.3,Silicone,14,29-01-2023
GARMIN,Smartwatch,Forerunner,Black,"44,990",17,,Leather,14,28-07-2023
GARMIN,Smartwatch,GARMINInstinct HR,Flame Red,"20,990",6,3.7,Silicone,7,21-11-2022
GARMIN,Smartwatch,Tronite,Brown,949,15,3.7,Silicone,3,07-02-2022
Honor,Smartwatch,GS Pro,Blue,"17,999",16,4.4,Nylon,25,10-01-2022
huami,Smartwatch,Amazfit GTR 42,Red,"9,999",14,4.3,Silicone,12,27-06-2022
SAMSUNG ,Smartwatch,Galaxy Classic 4,Black,"32,959",8,4.6,Elastomer,14,31-05-2023
FitBit,FitnessBand,Inspire HR,Black ,"5,599",24,4.3,Silicone,5,16-02-2022
huami,Smartwatch,Amazfit Neo,Black,"2,499",5,4.2,Thermoplastic polyurethane,7,24-08-2023
FitBit,FitnessBand,Alta,"Black, Purple, Teal, Blue","12,999",12,4.1,Elastomer,7,24-05-2023
APPLE,Smartwatch,Gen 5E,"Grey, Multicolor","18,495",15,4.2,Stainless Steel,1,11-09-2022
Noise,FitnessBand,Smart Band 5,Black,"2,499",9,4.1,Thermoplastic polyurethane,14,17-02-2022
APPLE,Smartwatch,SE GPS + Cellular 44 mm Gold Aluminium Case,Pink Sand,"33,900",20,4.6,Aluminium,1,22-10-2022
realme,Smartwatch,Watch 2,"Black, Blue, Grey, Pink, White","2,699",22,4.3,Silicone,10,15-03-2022
APPLE,Smartwatch,Q Jacqueline,Gold,"13,495",20,4.4,Silicone,1,08-04-2023
APPLE,Smartwatch,Jacqueline,Gold,"13,495",9,4.6,Leather,1,02-05-2022
GARMIN,Smartwatch,Vivomove HR,Black,"16,990",22,3.6,Silicone,14,27-08-2023
Honor,Smartwatch,Magic Watch 2,Brown,"13,999",21,4.4,Leather,14,08-02-2022
APPLE,Smartwatch,Sport,Grey,"17,995",23,4.6,Silicone,2,01-11-2022
GARMIN,Smartwatch,Vivosmart 4,"Purple, Black","12,150",11,3.9,Silicone,5,29-07-2023
APPLE,Smartwatch,FTW6006 Gold HR,Gold,"21,995",9,3.7,Stainless Steel,6,20-06-2023
GARMIN,Smartwatch,Fenix 5s,Blue Sapphire,"54,990",24,,Silicone,30,23-07-2023
APPLE,Smartwatch,FTW2120SET Q,Gray,"23,995",11,4.6,Leather,2,06-07-2023
APPLE,Smartwatch,Neutra Hybrid,Silver,"13,495",25,5,Stainless Steel,12,13-09-2022
GARMIN,Smartwatch,Pulsefit P461,"Black, Blue","1,399",22,3.3,Silicone,3,03-07-2022
realme,Smartwatch,S,"Black, White","4,999",17,4.3,Silicone,14,29-03-2023
SAMSUNG ,Smartwatch,Galaxy Active 42mm,Black,"19,990",10,4.4,Elastomer,14,19-08-2022
SAMSUNG ,Smartwatch,Galaxy 42,Black,"24,989",22,4.6,Elastomer,14,10-07-2022
FitBit,FitnessBand,Inspire 2,"Black, Desert Rose, Lunar White","6,999",5,4.4,Thermoplastic polyurethane,10,19-10-2022
GOQii,FitnessBand,Beat,Black,"2,999",13,2.8,Silicone,7,23-01-2023
FitBit,FitnessBand,Charge 3,Grey ,"7,599",7,4.3,Silicone,7,08-07-2022
APPLE,Smartwatch,4th Gen Venture HR,Black,"17,596",18,3.9,Stainless Steel,14,03-03-2022
boAt,Smartwatch,Watch 2,Black,"25,999",11,3.9,Leather,7,18-09-2022
APPLE,Smartwatch,Carlie,Beige,"11,995",25,4.8,Leather,10,12-12-2022
APPLE,Smartwatch,Q Machine,Black,"10,796",19,4.6,Stainless Steel,1,18-01-2023
FitBit,FitnessBand,Charge 2,Blue ,"8,999",24,4.4,Silicone,7,19-01-2022
APPLE,Smartwatch,Series 7 GPS 45 mm,Black,"44,900",18,5,Silicone,1,07-05-2023
FitBit,Smartwatch,Blaze,Blue,"19,999",25,4.2,Elastomer,7,26-06-2022
APPLE,Smartwatch,Collider Hybrid,"Brown, Grey","14,995",8,4,Silicone,14,24-01-2022
huami,Smartwatch,Amazfit T-Rex,"Green, Grey","5,999",17,4.3,Silicone,20,09-08-2022
APPLE,Smartwatch,Gen 5 Julianna HR,Grey,"15,995",24,4.3,Stainless Steel,2,13-04-2023
GOQii,FitnessBand,Beat,Black,"2,999",17,2.8,Silicone,7,19-08-2023
Honor,Smartwatch,Watch Magic,Black,"7,999",6,4.3,Silicone,7,01-03-2023
huami,Smartwatch,Amazfit Bip,Red,"4,950",10,4.2,Silicone,28,11-08-2022
APPLE,Smartwatch,Marshall,Grey,"18,995",9,4,Stainless Steel,1,13-03-2023
GARMIN,Smartwatch,Lily,"Purple, White","18,990",25,3.3,Silicone,14,11-02-2023
APPLE,Smartwatch,Series 6 GPS 40 mm Silver Aluminium Case,White,"37,490",6,4.5,Aluminium,1,29-11-2022
APPLE,Smartwatch,Garrett,Brown,"8,995",25,3.7,Leather,1,03-02-2023
GARMIN,Smartwatch,HR GPS Smart,Black,"15,999",8,,Silicone,14,20-03-2023
realme,Smartwatch,Watch 2,"Black, Blue, Grey, Pink, White","2,699",21,4.3,Silicone,10,21-01-2022
FitBit,FitnessBand,Charge 3,Grey ,"7,599",12,4.3,Silicone,7,27-05-2023
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Gold Aluminium Case,Pink Sand,"45,690",6,4.5,Aluminium,1,26-03-2023
GARMIN,Smartwatch,Forerunner 245 Music,"Grey, White","33,490",18,4.2,Silicone,14,05-02-2022
boAt,Smartwatch,GT2 eActive,"Green, Red","11,990",5,4.3,Thermoplastic polyurethane,14,10-09-2022
APPLE,Smartwatch,Q Founder,Silver,"19,995",13,4.2,Stainless Steel,1,12-07-2022
Honor,Smartwatch,GS Pro,Black,"13,999",25,4.4,Nylon,25,29-01-2023
Honor,Smartwatch,GS Pro,Blue,"17,999",5,4.4,Nylon,25,02-07-2023
GOQii,FitnessBand,Beat,Black,"2,999",24,2.8,Silicone,7,09-08-2022
APPLE,Smartwatch,FTW4003,Brown,"19,995",24,3.1,Leather,2,03-02-2022
huami,Smartwatch,Amazfit GTS,Black,"5,299",21,4.3,Silicone,14,02-01-2023
boAt,Smartwatch,GT Fortuna-B19S Sport,Black,"13,990",11,4.1,Elastomer,14,21-07-2022
Honor,FitnessBand,Mambo,Black,"1,699",24,3.8,Silicone,4,31-01-2022
GARMIN,Smartwatch,Tronite,Brown,949,25,3.7,Silicone,3,21-09-2022
Noise,Smartwatch,NoiseFit Endure,"Black, Blue, Teal","2,799",20,3.9,Thermoplastic polyurethane,7,19-06-2023
Crossbeats,Smartwatch,Ace,Grey,"2,999",5,3.9,Silicone,15,12-08-2022
Fire-Boltt,Smartwatch,BSW004,Green,"4,800",12,,Silicone,7,23-04-2022
SAMSUNG ,Smartwatch,Galaxy Classic 4,Blue,"34,999",13,4.6,Silicone,14,29-10-2022
huami,Smartwatch,Amazfit GTR 42,Black,"8,999",20,4.3,Silicone,14,10-01-2022
realme,FitnessBand,BeFit,Black,"1,999",9,3.6,Thermoplastic polyurethane,7,03-06-2022
GARMIN,Smartwatch,vivoactive 4S 40mm,"Rose Gold, Slate Black","28,990",7,5,Silicone,14,09-01-2022
huami,Smartwatch,Amazfit Stratos,Black,"12,999",20,4.2,Silicone,25,15-05-2023
APPLE,Smartwatch,Series 5 GPS + Cellular 40 mm Stainless Steel Case,White,"65,900",19,3.4,Stainless Steel,1,11-05-2023
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Silver Aluminium Case,White,"45,690",22,4.5,Aluminium,1,11-08-2023
FitBit,FitnessBand,Charge 2,Sky Blue ,"14,999",12,4.3,Silicone,7,30-06-2022
GARMIN,Smartwatch,Fenix 6 Sapphire Titanium,Blue Sapphire,"81,990",25,,Leather ,45,11-08-2022
APPLE,Smartwatch,FTW6005,Black,"19,995",7,3.8,Stainless Steel,2,15-06-2022
APPLE,Smartwatch,Q Founder 2.0,Blue,"11,397",10,4.1,Stainless Steel,1,13-01-2023
APPLE,Smartwatch,FB-01 Hybrid,"Blue, Silver","8,995",7,3.9,Silicone,14,03-07-2022
APPLE,Smartwatch,Rose Gold Smart,Rose Gold ,"21,995",9,4.6,Stainless Steel,3,09-09-2022
Honor,FitnessBand,Band 5,Black,"2,099",23,4.4,Plastic,14,04-08-2023
Honor,FitnessBand,Band 3,Navy Blue,"2,499",6,4.3,Plastic,7,02-05-2023
APPLE,Smartwatch,Series 3 GPS + Cellular- 42 mm White Ceramic Case,Black,"1,22,090",15,4.6,Nylon,1,20-08-2022
SAMSUNG ,Smartwatch,Galaxy Active Steel,Blue,"29,990",6,4.1,Silicone,14,18-08-2022
FitBit,FitnessBand,Charge 3,Black ,"9,999",18,4.3,Silicone,7,03-06-2022
FitBit,FitnessBand,Charge 2,Violet ,"14,999",6,4.3,Silicone,7,10-01-2022
APPLE,Smartwatch,Gen 5 Julianna HR,Silver,"18,495",12,3.8,Stainless Steel,2,12-02-2022
APPLE,Smartwatch,Sport,Multicolor,"17,995",5,3.9,Silicone,2,03-05-2022
boAt,Smartwatch,Watch 2 Sport,Black,"29,999",12,3.8,Silicone,7,06-07-2023
boAt,FitnessBand,Band 2 Pro Activity,"Pink, Black","2,199",10,4.1,Silicone,7,22-08-2022
Noise,Smartwatch,ColorFit Pro 2,"Black, Deep Wine, Blue, Grey, Teal","2,699",21,4.1,Silicone,10,09-02-2022
Fire-Boltt,Smartwatch,BSW004,Green,"4,800",18,,Silicone,7,12-06-2023
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Blue Aluminium Case,Deep Navy,"45,690",16,4.5,Aluminium,1,10-01-2023
APPLE,Smartwatch,Gen 5E,"Grey, Multicolor","18,495",23,4.2,Stainless Steel,1,25-09-2022
SAMSUNG ,Smartwatch,Gear Fit 2,"Blue, Black","15,000",8,4.2,Silicone,7,24-01-2022
SAMSUNG ,Smartwatch,Galaxy 44mm,Beige,"24,490",20,3.6,Silicone,14,16-01-2022
APPLE,Smartwatch,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Black,"77,900",23,4.6,Stainless Steel,1,03-07-2023
GARMIN,Smartwatch,Fenix 5s,Blue Sapphire,"54,990",12,,Silicone,30,23-01-2023
Noise,Smartwatch,Revolve,Black,"12,349",15,4.4,Silicone,14,14-04-2022
Noise,Smartwatch,ColorFit Pro 2,"Black, Deep Wine, Blue, Grey, Teal","2,699",18,4.1,Silicone,10,13-03-2022
huami,Smartwatch,Amazfit GTR 2 Stainless Steel,"Grey, Blue","12,499",6,4.1,Silicone,10,21-06-2023
APPLE,Smartwatch,SE GPS + Cellular 40 mm Silver Aluminium Case,White,"31,400",5,4.6,Aluminium,1,21-01-2022
GARMIN,Smartwatch,Forerunner 735XT,Black,"39,990",11,,Silicone,14,22-04-2022
Crossbeats,Smartwatch,Ignite S3,"Silver, Black, Green","3,999",6,3.9,Silicone,7,24-12-2022
APPLE,Smartwatch,SE GPS + Cellular 40 mm Silver Aluminium Case,Deep Navy,"31,400",14,4.6,Aluminium,1,29-03-2023
APPLE,Smartwatch,Series 6 GPS 44 mm Blue Aluminium Case,Deep Navy,"43,900",19,4.5,Aluminium,1,10-01-2022
SAMSUNG ,Smartwatch,Gear R730V S2,Grey,"18,532",14,4.6,Elastomer,14,12-02-2023
APPLE,Smartwatch,SE GPS + Cellular 40 mm Gold Aluminium Case,Silver Milanese,"67,900",25,4.5,Aluminium,1,27-01-2022
APPLE,Smartwatch,Neely,White,"8,995",21,4.7,Leather,1,03-08-2023
APPLE,Smartwatch,Q Venture,White ,"4,399",7,3.8,Leather,1,18-06-2023
APPLE,Smartwatch,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Black,"77,900",14,4.6,Stainless Steel,1,13-01-2022
GARMIN,Smartwatch,VIVOMOVE LUXE,Navy ,"35,990",17,,Silicone,14,16-06-2022
Noise,Smartwatch,Evolve,"Black, Grey, Red","4,999",18,3.9,Thermoplastic polyurethane,7,30-08-2023
huami,Smartwatch,Amazfit Bip S,"Green, Grey","3,799",8,3.9,Thermoplastic polyurethane,15,29-10-2022
APPLE,Smartwatch,Q Control,Brown,"15,995",16,4.3,Silicone,1,11-08-2022
APPLE,Smartwatch,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Black,"69,900",17,4.2,Stainless Steel,1,29-12-2022
FitBit,FitnessBand,Charge 2,Blue ,"8,999",7,4.4,Silicone,7,02-02-2022
APPLE,Smartwatch,Q Wander,Silver,"3,799",7,4,Stainless Steel,1,04-08-2022
huami,Smartwatch,Amazfit Bip,Pink,"5,499",20,4.2,Silicone,28,02-03-2022
APPLE,Smartwatch,Series 5 GPS + Cellular 40 mm Space Grey Aluminium Case,Black,"39,990",22,4.5,Aluminium,1,02-12-2022
GARMIN,Smartwatch,Lily,"Purple, White","18,990",18,3.3,Silicone,14,27-08-2023
boAt,Smartwatch,GT2 46mm,Grey,"20,990",24,4.5,Stainless Steel,14,21-08-2022
Honor,Smartwatch,GS Pro,Blue,"17,999",18,4.4,Nylon,25,14-08-2022
APPLE,Smartwatch,Series 5 GPS + Cellular 40 mm Space Grey Aluminium Case,Black,"39,990",23,4.5,Aluminium,1,05-11-2022
APPLE,Smartwatch,Series 6 GPS 44 mm Silver Aluminium Case,White,"43,900",11,4.5,Aluminium,1,30-10-2022
APPLE,Smartwatch,Sport,Black,"17,995",6,4.6,Silicone,2,08-05-2023
APPLE,Smartwatch,"Series 7 GPS + Cellular, 45 mm Aluminium",Black,"53,900",17,4.6,Aluminium,1,24-03-2023
boAt,Smartwatch,Fit,Orange,"6,999",8,3.4,Silicone,7,27-06-2022
GARMIN,Smartwatch,GARMINInstinct Solar Tactical,Grey ,"46,990",9,,Silicone,14,24-03-2022
FitBit,Smartwatch,Ionic,Black ,"18,999",21,4.1,Elastomer,7,27-09-2022
APPLE,Smartwatch,Neely,White,"8,995",11,4.7,Leather,1,26-04-2022
Fire-Boltt,Smartwatch,Mercury,Red,"2,999",14,4,Silicone,8,08-03-2023
Noise,FitnessBand,Band - HRX Edition,Black,"1,299",15,4.2,Plastic,20,20-08-2022
GARMIN,Smartwatch,Forerunner 245,"Grey, Yellow","24,990",20,4.6,Silicone,7,27-02-2023
APPLE,Smartwatch,Series 5 GPS + Cellular 44 mm Gold Stainless Steel Case,Stone,"69,900",15,4.2,Stainless Steel,1,30-05-2023
GARMIN,Smartwatch,Forerunner15 Heart,Black,"12,999",20,4.7,Silicone,14,08-05-2023
huami,Smartwatch,Amazfit GTS,Blue,"5,499",8,4.3,Silicone,14,23-07-2022
APPLE,Smartwatch,Garrett HR,Gold,"15,995",7,4.1,Stainless Steel,14,05-05-2022
APPLE,Smartwatch,Series 6 GPS 44 mm Blue Aluminium Case,Deep Navy,"43,900",23,4.5,Aluminium,1,15-04-2022
GARMIN,Smartwatch,Vivoactive 4,Black,"28,990",12,4.3,Silicone,14,13-09-2022
GARMIN,Smartwatch,Forerunner,Black,"44,990",15,,Leather,14,09-10-2022
Noise,Smartwatch,NoiseFit Endure,"Black, Blue, Teal","2,799",14,3.9,Thermoplastic polyurethane,7,10-05-2022
APPLE,Smartwatch,Wander RG,Black,"18,995",19,4,Silicone,5,13-01-2022
APPLE,Smartwatch,FTW4003,Brown,"19,995",21,3.1,Leather,2,21-04-2022
APPLE,Smartwatch,FTW1141 Q Hybrid,Silver,"6,995",20,4.6,Stainless Steel,2,17-04-2023
boAt,Smartwatch,GT2 46mm,"Black, Brown","14,990",17,4.5,Elastomer,14,11-05-2023
Fire-Boltt,Smartwatch,Almighty,Orange,"4,999",16,4.1,Silicone,10,31-05-2022
SAMSUNG ,FitnessBand,Galaxy Fit-e Smart,Yellow,"2,490",11,3.8,Rubber,7,29-05-2023
GARMIN,Smartwatch,Fenix 6X,"Bluw, White ","86,990",25,,Leather,45,26-07-2022
APPLE,Smartwatch,Series 5 GPS + Cellular 40 mm Space Grey Aluminium Case,Black,"39,990",17,4.5,Aluminium,1,15-11-2022
huami,Smartwatch,Amazfit GTR 42,Red,"9,999",25,4.3,Silicone,12,28-09-2022
boAt,FitnessBand,Band 2,Black,"4,599",12,4.1,Silicone,7,21-11-2022
APPLE,Smartwatch,FB-01 Hybrid,"Blue, Silver","8,995",25,3.9,Silicone,14,20-06-2023
APPLE,Smartwatch,Series 6 GPS 44 mm Space Grey Aluminium Case,Black,"40,190",10,4.5,Aluminium,1,18-11-2022
SAMSUNG ,Smartwatch,Neo Gear 2,Black,"15,500",15,3.9,Rubber,7,18-07-2023
SAMSUNG ,Smartwatch,Galaxy Active 2,Grey,"12,990",15,4.5,Silicone,7,13-04-2022
boAt,Smartwatch,Watch 32564546,Black,"49,999",15,4.1,Silicone,14,19-05-2023
Fastrack,FitnessBand,Reflex Smart Band,"Green, Grey","1,195",15,4.1,Silicone,4,19-03-2022
GARMIN,Smartwatch,Forerunner 55,Black,"20,990",13,,Silicone,7,04-02-2022
Fire-Boltt,Smartwatch,Mercury,"Black, Beige, Grey","2,499",20,4,Silicone,8,09-07-2022
FitBit,FitnessBand,Inspire HR,White ,"5,899",13,4.3,Silicone,5,21-04-2023
APPLE,Smartwatch,Garrett Hybrid,Black,"6,995",12,3.7,Stainless Steel,12,08-09-2022
boAt,Smartwatch,Fit,Blue,"9,999",25,3.4,Silicone,7,24-01-2023
boAt,Smartwatch,GT2 Pro,Grey,"24,990",10,3.5,Elastomer,14,01-01-2023
FitBit,FitnessBand,Inspire HR,Black ,"5,599",6,4.3,Silicone,5,01-07-2023
Noise,Smartwatch,ColorFit Brio,"Black, Pink","2,999",18,4.3,Thermoplastic polyurethane,10,08-02-2022
SAMSUNG ,Smartwatch,Galaxy Active 2,Grey,"18,990",19,4.1,Silicone,14,05-05-2022
APPLE,Smartwatch,FTW5003 Hybrid,Gold,"12,995",14,4.6,Stainless Steel,2,21-04-2023
boAt,FitnessBand,Band 2 Pro Activity,"Pink, Black","2,199",14,4.1,Silicone,7,05-01-2022
realme,Smartwatch,S,Black,"6,779",14,4.3,Silicone,14,17-06-2023
boAt,Smartwatch,GT Sport,Black,"10,990",11,4.4,Silicone,14,01-06-2023
APPLE,Smartwatch,FTW6001,Gold,"21,995",7,4.2,Stainless Steel,2,11-11-2022
APPLE,Smartwatch,Q Wander,Silver,"11,997",23,4.1,Stainless Steel,1,30-04-2023
FitBit,Smartwatch,Blaze,Blue,"19,999",15,4.2,Elastomer,7,28-12-2022
APPLE,Smartwatch,Q Explorist,Black,"19,995",25,4.4,Leather,2,09-04-2023
GARMIN,Smartwatch,Venu 2S,"Grey, White","37,990",6,4.2,Silicone,14,19-09-2022
GARMIN,Smartwatch,HRM-Swim,Black,"8,990",19,,Silicone,14,29-05-2022
APPLE,Smartwatch,Q Machine,Black,"10,796",21,4.6,Stainless Steel,1,29-04-2022
huami,Smartwatch,Amazfit GTS,Beige,"5,499",25,4.3,Silicone,14,16-08-2023
SAMSUNG ,Smartwatch,Galaxy Classic 4,Black,"32,959",19,4.6,Elastomer,14,07-07-2022
GARMIN,Smartwatch,Forerunner 55,Black,"20,990",10,,Silicone,7,20-10-2022
Crossbeats,Smartwatch,ZEB-FIT920CH,"Black, Grey, Red","2,499",21,4.6,Thermoplastic polyurethane,7,31-03-2023
FitBit,FitnessBand,Charge 2,Blue ,"7,499",6,4.3,Silicone,7,28-01-2023
APPLE,Smartwatch,Series 2 - 42 mm Stainless Steel Case,White,"50,400",25,4.7,Stainless Steel,1,29-06-2023
APPLE,Smartwatch,FTW1161 Hybrid,Gold,"8,995",10,4.3,Stainless Steel,2,20-05-2022
APPLE,Smartwatch,Barstow Hybrid,Brown,"8,995",9,4.6,Leather,12,02-02-2022
APPLE,Smartwatch,Jacqueline Hybrid,Black,"11,995",13,4.6,Leather,12,01-12-2022
APPLE,Smartwatch,Gen 5 Carlyle HR,Black,"15,995",17,4.2,Leather,2,23-03-2022
APPLE,Smartwatch,8 mm Stainless Steel Case,Saddle Brown,"56,900",23,4.3,Stainless Steel,1,04-07-2023
GARMIN,Smartwatch,Vivoactive 3 Music,Black,"23,990",10,3.6,Silicone,14,15-04-2023
APPLE,Smartwatch,FTW20013 Q,Black,"21,495",5,4.6,Leather,2,21-07-2023
Crossbeats,Smartwatch,ZEB-FIT5220CH,Blue,"3,299",14,,Rubber,7,13-03-2023
APPLE,Smartwatch,42 mm Space Gray Aluminium,Black Woven,"29,900",23,4.5,Aluminium,1,02-06-2023
APPLE,Smartwatch,Jacqueline Hybrid,Navy ,"8,995",7,4,Leather,12,22-12-2022
GARMIN,Smartwatch,Rhythm,White,"1,099",9,3.4,Silicone,7,14-07-2022
boAt,Smartwatch,O2,"Black, Green","7,990",18,4.1,Thermoplastic polyurethane,10,29-06-2022
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Space Grey Aluminium Case,black,"45,690",6,4.5,Aluminium,1,17-02-2022
APPLE,Smartwatch,Series 7 GPS + Cellular 41 mm Aluminium,Black,"50,900",12,4.6,Aluminium,1,28-08-2023
APPLE,Smartwatch,Latitude Hybrid HR,Black,"12,396",16,4.3,Stainless Steel,14,19-05-2022
APPLE,Smartwatch,SE GPS + Cellular 44 mm Aluminium Case,Black,"36,900",25,4.6,Aluminium,1,13-01-2022
APPLE,Smartwatch,Rose Gold HR,Rose Gold ,"21,995",8,2.8,Stainless Steel,3,01-05-2023
boAt,Smartwatch,GT2 eActive,"Green, Red","11,990",8,4.3,Thermoplastic polyurethane,14,07-03-2022
Crossbeats,Smartwatch,Fit-650,Black,"2,949",17,3.1,Leather,3,14-03-2022
Noise,Smartwatch,Watch,"Black, Silver","14,999",9,4.4,Elastomer,14,09-07-2023
GARMIN,Smartwatch,Fenix 6X,"Bluw, White ","86,990",21,,Leather,45,17-01-2022
Honor,FitnessBand,Band 6,"Sandstone Grey, Meteorite Black, Coral Pink, ","2,999",15,4.3,Plastic,14,27-08-2022
APPLE,Smartwatch,Gen 3 Q Explorist,Black,"15,749",6,4.1,Stainless Steel,2,26-07-2023
APPLE,Smartwatch,Gen 5E,"Grey, Multicolor","18,495",24,4.2,Stainless Steel,1,19-03-2022
APPLE,Smartwatch,Series 6 GPS 40 mm Space Grey Aluminium Case,Black,"37,490",15,4.5,Aluminium,1,01-05-2022
GARMIN,Smartwatch,vivoactive 4S 40mm,"Rose Gold, Slate Black","28,990",7,5,Silicone,14,28-03-2022
FitBit,Smartwatch,Surge,Orange,"24,990",16,3.8,Elastomer,7,29-03-2022
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Red Aluminium Case,Red,"45,690",7,4.5,Aluminium,1,05-01-2022
APPLE,Smartwatch,Series 2 - 38 mm Stainless Steel Case,Saddle Brown,"56,900",9,4.6,Stainless Steel,1,09-04-2022
GARMIN,Smartwatch,Forerunner 235,Blue,"24,990",9,4.7,Silicone,14,17-01-2023
GARMIN,Smartwatch,Venu,Black,"32,990",19,4,Silicone,14,28-06-2022
APPLE,Smartwatch,FTW6005,Black,"19,995",22,3.8,Stainless Steel,2,28-12-2022
SAMSUNG ,Smartwatch,Gear Fit 2 Pro,"Red, Black","9,990",12,4.3,Silicone,7,12-07-2022
APPLE,Smartwatch,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Black,"77,900",7,4.6,Stainless Steel,1,17-12-2022
APPLE,Smartwatch,Machine Hybrid,"Silver, Brown","11,995",18,4.6,Stainless Steel,12,09-06-2022
GARMIN,Smartwatch,Fenix 6,"Black, Grey","74,990",17,,Leather,30,07-05-2023
Fire-Boltt,Smartwatch,Talk Bluetooth,"Black, Grey, Green","3,499",8,4.1,Silicone,10,26-11-2022
Honor,FitnessBand,Band 4,"Meteorite Black, Midnight Navy","2,700",21,4.4,Plastic,7,18-03-2023
APPLE,Smartwatch,Barstow Hybrid,Brown,"8,995",7,4.6,Leather,12,16-03-2022
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Space Grey Aluminium Case,black,"45,690",25,4.5,Aluminium,1,31-05-2023
GARMIN,Smartwatch,Forerunner,Black,"27,990",5,,Silicone,14,02-03-2022
APPLE,Smartwatch,Garrett HR,Gold,"15,995",20,4.1,Stainless Steel,14,20-03-2023
APPLE,Smartwatch,Q MACHINE,Grey,"6,995",10,4.6,Stainless Steel,1,17-04-2023
APPLE,Smartwatch,Series 6 GPS + Cellular 44 mm Red Aluminium Case,Red,"48,490",19,4.5,Aluminium,1,09-02-2022
APPLE,Smartwatch,FTW6007,Brown,"19,995",9,4.1,Leather,2,13-05-2023
Honor,FitnessBand,Band 5i,Black,"1,799",17,4.2,Plastic,14,11-04-2023
Crossbeats,Smartwatch,Ace,Grey,"2,999",8,3.9,Silicone,15,27-07-2022
APPLE,Smartwatch,Series 7 GPS + Cellular 41 mm Aluminium,Black,"50,900",22,4.6,Aluminium,1,29-04-2022
FitBit,FitnessBand,Alta HR,"Black, Plum, Grey","14,999",7,4.3,Elastomer,7,29-01-2023
